Iteration	Posterior	Likelihood	Prior	alpha	branch_lengths[1]	branch_lengths[2]	branch_lengths[3]	branch_lengths[4]	branch_lengths[5]	branch_lengths[6]	branch_lengths[7]	branch_lengths[8]	branch_lengths[9]	branch_lengths[10]	branch_lengths[11]	branch_lengths[12]	branch_lengths[13]	branch_lengths[14]	branch_lengths[15]	branch_lengths[16]	branch_lengths[17]	branch_lengths[18]	branch_lengths[19]	branch_lengths[20]	branch_lengths[21]	branch_lengths[22]	branch_lengths[23]	branch_lengths[24]	branch_lengths[25]	branch_lengths[26]	branch_lengths[27]	branch_lengths[28]	branch_lengths[29]	branch_lengths[30]	branch_lengths[31]	branch_lengths[32]	branch_lengths[33]	branch_lengths[34]	branch_lengths[35]	branch_lengths[36]	branch_lengths[37]	branch_lengths[38]	branch_lengths[39]	branch_lengths[40]	branch_lengths[41]	branch_lengths[42]	branch_lengths[43]	branch_lengths[44]	branch_lengths[45]	branch_lengths[46]	branch_lengths[47]	branch_lengths[48]	branch_lengths[49]	branch_lengths[50]	branch_lengths[51]	branch_lengths[52]	branch_lengths[53]	branch_lengths[54]	branch_lengths[55]	branch_lengths[56]	branch_lengths[57]	branch_lengths[58]	branch_lengths[59]	branch_lengths[60]	branch_lengths[61]	branch_lengths[62]	branch_lengths[63]	branch_lengths[64]	branch_lengths[65]	branch_lengths[66]	branch_lengths[67]	branch_lengths[68]	branch_lengths[69]	branch_lengths[70]	branch_lengths[71]	branch_lengths[72]	branch_lengths[73]	branch_lengths[74]	branch_lengths[75]	branch_lengths[76]	branch_lengths[77]	branch_lengths[78]	branch_lengths[79]	branch_lengths[80]	branch_lengths[81]	branch_lengths[82]	branch_lengths[83]	er[1][1]	er[1][2]	er[1][3]	er[1][4]	er[1][5]	er[1][6]	kappa	pi[1][1]	pi[1][2]	pi[1][3]	pi[1][4]	pi[2][1]	pi[2][2]	pi[2][3]	pi[2][4]	rate_multiplier[2]	sr[1]	sr[2]	sr[3]	sr[4]
3291	-8364.489	-8585.26	220.7711	3.896074	0.001483052	0.001057686	0.009233494	9.77353e-05	9.459767e-05	0.001223926	0.003968495	0.001232733	6.930683e-05	0.0002694428	8.384744e-05	5.100311e-05	9.496437e-05	0.0005818425	0.0002529216	0.01397957	0.0003000192	0.001128227	0.0004082489	0.0002001928	0.001138614	0.002177423	0.0001283522	0.0001394459	0.003172166	0.0006559308	0.000457413	0.02875922	0.001063839	0.0009222916	0.002246357	0.001887416	0.0001720378	0.001104261	0.008677448	0.005204732	0.01273701	0.01243418	0.019654	0.001146079	0.002903438	0.004263561	0.000581968	1.059225e-05	0.0004337831	0.003400334	0.02795634	0.0007308846	0.0009349898	0.003486515	0.001579639	0.0003788936	7.95405e-05	0.0001053312	0.0002607442	0.0004428757	0.0007904381	0.000406394	8.814113e-05	3.021521e-05	0.000270189	0.005657614	0.002613299	0.0005638648	0.0001114676	0.001134447	0.03506923	0.0006368491	0.007326888	0.000942987	0.0006189611	0.0006166626	0.0007154681	0.0003079491	0.002131628	0.001631726	0.0006325035	0.006039035	0.0008462216	7.245002e-05	0.0006709886	0.0006052928	0.001051157	0.129311	0.1986	0.0980364	0.0833635	0.374773	0.115917	0.2413057	0.282723	0.171922	0.191961	0.353395	0.278552	0.173525	0.16947	0.378453	1.115444	0.44856	0.771537	1.0844	1.6955
3292	-8362.188	-8582.736	220.5479	3.896074	0.001483052	0.001057686	0.009233494	9.77353e-05	9.459767e-05	0.001501891	0.004622094	0.0009396811	5.05593e-05	0.0001642156	6.993665e-05	5.100311e-05	0.00012377	0.0005818425	0.0001740501	0.02297308	0.0004628016	0.001128227	0.0004082489	0.0002001928	0.001247343	0.002177423	8.206681e-05	0.000140197	0.003172166	0.0007198889	0.000457413	0.02178332	0.001063839	0.0009222916	0.002246357	0.001159058	0.0001331338	0.001104261	0.007403945	0.004543678	0.01273701	0.01243418	0.02107054	0.001146079	0.002903438	0.004263561	0.000581968	1.059225e-05	0.0004337831	0.006149272	0.02795634	0.0009640825	0.0009349898	0.003486515	0.0009816689	0.0003788936	5.864791e-05	0.0001053312	0.0001934822	0.0004545062	0.0007904381	0.000406394	8.814113e-05	4.544345e-05	0.000270189	0.005657614	0.003254356	0.0006470078	0.0001106656	0.001134447	0.03506923	0.0006368491	0.00782148	0.000942987	0.0006189611	0.0006166626	0.0007154681	0.000311802	0.002131628	0.001818638	0.0006325035	0.004557505	0.0008462216	0.0001096367	0.0006709886	0.0006052928	0.0007150191	0.130382	0.200244	0.0802121	0.0840536	0.377875	0.127233	0.2413057	0.282723	0.171922	0.191961	0.353395	0.278552	0.173525	0.16947	0.378453	0.9962072	0.44856	0.771537	1.0844	1.6955
3293	-8366.929	-8586.858	219.9292	3.896074	0.001483052	0.001057686	0.009233494	8.277881e-05	0.0001121535	0.0008468461	0.005055793	0.0009396811	4.96027e-05	9.357836e-05	6.993665e-05	4.433965e-05	0.000377361	0.0005887577	0.0001697817	0.02297308	0.0005322708	0.0007203139	0.0004082489	0.0002264521	0.001247343	0.002177423	0.0001533501	0.0001086078	0.003172166	0.0007198889	0.0005325615	0.02178332	0.001063839	0.000908716	0.002246357	0.0007725664	0.0001287909	0.001490294	0.005530549	0.004543678	0.01273701	0.01768519	0.02107054	0.001552165	0.002880883	0.003170113	0.000581968	1.040435e-05	0.0004337831	0.006149272	0.03006667	0.0009640825	0.001328788	0.004770504	0.0009816689	0.0003035283	5.811102e-05	0.0001053312	0.0004836953	0.0007191907	0.0003426625	0.000527305	3.671951e-05	5.254704e-05	0.000270189	0.005657614	0.003254356	0.0006470078	0.0001617955	0.000915199	0.03506923	0.0006368491	0.00782148	0.001492896	0.0006189611	0.0006327161	0.0007154681	0.0003362421	0.002131628	0.001489432	0.0006695684	0.004557505	0.0008462216	0.0001096367	0.0004378472	0.0005892879	0.0007150191	0.119463	0.267217	0.073495	0.0770148	0.346231	0.116578	0.2413057	0.298125	0.16823	0.187839	0.345807	0.278552	0.173525	0.16947	0.378453	0.9962072	0.44856	0.771537	1.0844	1.6955
3294	-8363.134	-8586.141	223.0075	3.896074	0.001483052	0.0009565879	0.009233494	0.000124676	0.0001121535	0.0008468461	0.005055793	0.0009396811	5.405281e-05	9.864244e-05	6.993665e-05	4.433965e-05	0.0002984377	0.0005887577	0.000118821	0.01459714	0.0003277772	0.0004828633	0.0004082489	0.0002264521	0.001007706	0.002177423	0.0003591849	9.797773e-05	0.002539169	0.0002797611	0.000463803	0.01628115	0.001559514	0.001363401	0.002377251	0.0005924555	0.000109508	0.001490294	0.005913874	0.004543678	0.01180094	0.01915408	0.0152641	0.001006944	0.001957261	0.004382885	0.0008962335	1.040435e-05	0.0002686921	0.007659507	0.02241253	0.0009640825	0.001344991	0.004158789	0.0009560672	0.0003035283	4.278311e-05	8.590287e-05	0.0004836953	0.000666624	0.0004694395	0.000527305	3.671951e-05	6.291771e-05	0.0003300612	0.005657614	0.002544502	0.0006470078	0.0001232871	0.0009296758	0.03286977	0.0007552071	0.00782148	0.001766859	0.0006988067	0.0006359755	0.0007154681	0.0003257354	0.002131628	0.00136033	0.0006695684	0.002928567	0.0008462216	0.0001096367	0.0004328067	0.0005892879	0.0006201441	0.119463	0.267217	0.073495	0.0770148	0.346231	0.116578	0.2413057	0.298125	0.16823	0.187839	0.345807	0.274029	0.174613	0.170532	0.380826	0.9962072	0.44856	0.771537	1.0844	1.6955
3295	-8363.74	-8586.62	222.8793	3.896074	0.001314596	0.0009565879	0.008969386	8.955441e-05	0.0001439029	0.0007482128	0.003539167	0.0009396811	5.405281e-05	0.0001305942	6.993665e-05	4.433965e-05	0.0003733559	0.0005887577	0.000118821	0.01267318	0.0003277772	0.0005045237	0.0004082489	0.0002264521	0.0006881849	0.0027536	0.0002714843	0.0001212699	0.002539169	0.000315131	0.000463803	0.01628115	0.001933003	0.002752288	0.001820588	0.0005924555	7.368568e-05	0.001565652	0.005913874	0.005873529	0.01180094	0.01924897	0.0152641	0.001210217	0.001261055	0.004382885	0.0008962335	1.360976e-05	0.0002686921	0.01161077	0.01704563	0.001043485	0.00134906	0.004158789	0.00113939	0.0003035283	4.278311e-05	8.590287e-05	0.0006150802	0.0005889843	0.0004694395	0.000527305	3.671951e-05	5.745574e-05	0.0003300612	0.007525843	0.002023757	0.0009873285	8.646675e-05	0.001390806	0.03286977	0.001472865	0.00782148	0.002368479	0.0006988067	0.0006359755	0.0007154681	0.0003257354	0.00154385	0.00136033	0.0006695684	0.002928567	0.0008462216	0.0001187344	0.0003979536	0.0005399984	0.0006201441	0.122902	0.27491	0.0948393	0.0312168	0.356198	0.119934	0.2413057	0.298125	0.16823	0.187839	0.345807	0.274029	0.174613	0.170532	0.380826	1.1014	0.44856	0.771537	1.0844	1.6955
3296	-8368.44	-8590.254	221.8138	3.896074	0.001314596	0.0009565879	0.008629548	8.955441e-05	0.0001031417	0.000844303	0.003539167	0.001482954	5.014125e-05	7.30266e-05	5.239637e-05	6.806313e-05	0.0003733559	0.0005887577	0.000118821	0.01322401	0.0003101648	0.0003755706	0.0001937635	0.0002816922	0.0004366131	0.002080072	0.0002714843	0.0001212699	0.002395809	0.0003510663	0.0005642518	0.01275293	0.001353752	0.002752288	0.001820588	0.0008120602	7.368568e-05	0.0009185597	0.01059492	0.005873529	0.01180094	0.01924897	0.02125262	0.001527403	0.001261055	0.004221162	0.0008962335	2.445168e-05	0.0003345996	0.01161077	0.01704563	0.001043485	0.001131865	0.003896675	0.001261469	0.0002241995	4.978787e-05	0.0001059679	0.0006150802	0.0005889843	0.0004694395	0.000673591	3.677856e-05	7.177714e-05	0.0004060947	0.009321157	0.002023757	0.001281423	8.646675e-05	0.001390806	0.03286977	0.001472865	0.00782148	0.002368479	0.0006988067	0.0004596178	0.0004868318	0.0003257354	0.002751263	0.00136033	0.001065374	0.003799463	0.0008462216	0.0001515682	0.0004005108	0.0003104096	0.0009109741	0.11982	0.268015	0.0924609	0.0555118	0.347265	0.116927	0.2413057	0.300642	0.161207	0.189425	0.348726	0.276023	0.175884	0.171773	0.37632	1.17033	0.44856	0.771537	1.0844	1.6955
3297	-8356.71	-8577.402	220.6922	3.896074	0.001018565	0.001270582	0.01181895	3.982191e-05	0.0001031417	0.000844303	0.003539167	0.001482954	5.014125e-05	0.0001155082	4.961367e-05	6.680047e-05	0.0002404852	0.0004485504	0.000118821	0.009075484	0.0003101648	0.0003755706	0.0001937635	0.0002465907	0.0004366131	0.002080072	0.0003716911	8.976543e-05	0.002395809	0.0003510663	0.0003563956	0.02047931	0.001353752	0.003673271	0.001820588	0.0006127508	7.368568e-05	0.0009185597	0.01059492	0.007437151	0.01180094	0.0181278	0.02125262	0.001527403	0.001261055	0.004221162	0.0008962335	3.126323e-05	0.0004766058	0.01161077	0.01704563	0.0007828555	0.0009291225	0.003531085	0.0008135964	0.0002241995	4.978787e-05	0.0001059679	0.0006150802	0.0004738241	0.0004694395	0.0006584312	3.677856e-05	7.177714e-05	0.0004409393	0.009321157	0.003098617	0.001281423	0.0001798378	0.001839201	0.03694475	0.001472865	0.00782148	0.002368479	0.0006440952	0.0003881793	0.0004868318	0.0003524422	0.002667068	0.00136033	0.001601645	0.003799463	0.0008462216	0.0002456357	0.0003648141	0.0003628879	0.0009109741	0.122443	0.273883	0.0725931	0.056727	0.354868	0.119486	0.2413057	0.303074	0.160646	0.188766	0.347514	0.276023	0.175884	0.171773	0.37632	1.049723	0.44856	0.771537	1.0844	1.6955
3298	-8363.52	-8584.099	220.5792	3.896074	0.001428653	0.001704214	0.01181895	4.70438e-05	0.0001121805	0.000844303	0.003539167	0.001482954	5.014125e-05	0.0001028171	4.961367e-05	6.680047e-05	0.0001918987	0.0002978588	0.0002878685	0.005714915	0.0003101648	0.0007803531	0.0001937635	0.0002465907	0.0004366131	0.002332429	0.0003716911	7.428206e-05	0.002395809	0.0003510663	0.0003338338	0.02807585	0.001353752	0.003673271	0.001820588	0.0006127508	0.000102247	0.001156342	0.007629095	0.00746315	0.007764107	0.0184721	0.02125262	0.001527403	0.0009047473	0.00498424	0.0008898693	2.23202e-05	0.0004766058	0.01161077	0.01799131	0.0004346708	0.0009291225	0.003531085	0.0008135964	0.0002241995	4.978787e-05	9.164718e-05	0.0006150802	0.0004738241	0.0004694395	0.0006742368	3.677856e-05	6.149864e-05	0.0006758595	0.009397846	0.003098617	0.001281423	0.0001530077	0.001839201	0.03694475	0.001472865	0.00918949	0.001708105	0.0004230595	0.0005242768	0.000565684	0.0005316321	0.001575258	0.001559295	0.001925014	0.003799463	0.001166519	0.0001735797	0.0003648141	0.0003628879	0.0009109741	0.12544	0.280587	0.0743702	0.0336359	0.363555	0.122411	0.2413057	0.303074	0.160646	0.188766	0.347514	0.276023	0.175884	0.171773	0.37632	1.049723	0.44856	0.771537	1.0844	1.6955
3299	-8364.227	-8584.405	220.1774	3.896074	0.001896449	0.001329168	0.01181895	7.030032e-05	8.633363e-05	0.000844303	0.002349111	0.00120872	6.598467e-05	9.833005e-05	4.261254e-05	6.546815e-05	0.0001466238	0.0002005829	0.0002453036	0.003588163	0.0004175359	0.0007803531	0.0001937635	0.0002752331	0.0004366131	0.002332429	0.0004135585	0.0001347264	0.002912123	0.0003510663	0.0001847923	0.02807585	0.001353752	0.003673271	0.00120505	0.0004186267	0.0001220019	0.000889305	0.01144478	0.007973658	0.007764107	0.02245605	0.01982332	0.001527403	0.0009047473	0.00498424	0.0007022321	2.23202e-05	0.0006006671	0.01161077	0.01799131	0.0004346708	0.0009291225	0.002997022	0.0006809859	0.0002241995	4.498606e-05	7.842724e-05	0.0006150802	0.0004738241	0.001117482	0.0006742368	3.677856e-05	9.412128e-05	0.0006758595	0.005321094	0.003098617	0.001418202	0.0001530077	0.001839201	0.03694475	0.001237355	0.00918949	0.001952914	0.0003903196	0.001690579	0.0003449866	0.0004057001	0.001575258	0.001293771	0.003182573	0.00537142	0.001777464	0.0002469116	0.0003648141	0.0003628879	0.0009109741	0.12544	0.280587	0.0743702	0.0336359	0.363555	0.122411	0.2413057	0.303074	0.160646	0.188766	0.347514	0.276023	0.175884	0.171773	0.37632	1.173104	0.44856	0.771537	1.0844	1.6955
3300	-8364.575	-8584.651	220.0763	3.896074	0.001896449	0.001329168	0.01181895	7.030032e-05	8.633363e-05	0.000844303	0.003265128	0.00120872	8.645917e-05	5.847021e-05	4.261254e-05	6.342417e-05	0.0001985157	0.0001799327	0.0001498767	0.006970775	0.0004175359	0.0009674643	0.0001937635	0.0005883222	0.0005119604	0.002332429	0.0003695182	0.0001347264	0.002987601	0.0003510663	0.000263454	0.02498108	0.001353752	0.004596763	0.001235581	0.0004375409	0.0001220019	0.000889305	0.01144478	0.007973658	0.007764107	0.02337416	0.01194214	0.0009184659	0.0007147703	0.00498424	0.0007022321	1.357016e-05	0.0007574855	0.01445042	0.01932379	0.0005625013	0.0007252134	0.002997022	0.0006330877	0.0002241995	3.640085e-05	7.003336e-05	0.0006737909	0.0006094477	0.001117482	0.0004269902	2.290739e-05	0.0001086218	0.0008306417	0.006627382	0.003828369	0.0008144258	0.0001530077	0.001772387	0.03694475	0.001540962	0.00918949	0.002045294	0.0002593753	0.001690579	0.0004161873	0.0004057001	0.002068056	0.001293771	0.003839053	0.00537142	0.001777464	0.0001992883	0.00027677	0.0003628879	0.0009109741	0.120149	0.268752	0.0712333	0.0743965	0.34822	0.117248	0.2413057	0.303074	0.160646	0.188766	0.347514	0.276023	0.175884	0.171773	0.37632	1.073036	0.44856	0.771537	1.0844	1.6955
3301	-8370.507	-8590.536	220.0285	3.896074	0.002055086	0.001522396	0.01181895	5.016998e-05	5.808228e-05	0.0009373308	0.003265128	0.00120872	8.645917e-05	6.842891e-05	9.111937e-05	7.249086e-05	0.0001985157	0.0001850614	0.0001498767	0.007517658	0.0003784899	0.0009674643	0.0002010573	0.0005883222	0.0005119604	0.002517002	0.0003695182	0.0002861077	0.003213402	0.0003996219	0.0002141494	0.01786732	0.00110216	0.004596763	0.001210638	0.0008912096	9.19351e-05	0.000889305	0.02369945	0.007973658	0.007764107	0.02285402	0.01194214	0.0009184659	0.0004545848	0.00498424	0.001027979	1.357016e-05	0.0007574855	0.01251957	0.01932379	0.0005386581	0.001164751	0.004823961	0.0009198172	0.0002241995	2.418178e-05	7.003336e-05	0.0006612181	0.0006533281	0.001117482	0.0003828675	2.290739e-05	0.0001086218	0.000434341	0.006627382	0.003828369	0.0008144258	0.0002483413	0.001772387	0.02967875	0.0008613627	0.00918949	0.002045294	0.0001697877	0.001690579	0.0003668427	0.0003954216	0.002004901	0.001356427	0.003630028	0.004811524	0.001848356	0.0001382725	0.0001813921	0.0007528911	0.0009109741	0.117213	0.262184	0.0939334	0.0725782	0.339709	0.114382	0.2413057	0.303074	0.160646	0.188766	0.347514	0.276023	0.175884	0.171773	0.37632	1.311691	0.44856	0.771537	1.0844	1.6955
3302	-8373.1	-8593.147	220.0477	3.896074	0.001826904	0.001159581	0.01181895	5.006904e-05	4.970874e-05	0.0009373308	0.001748659	0.001158877	8.645917e-05	6.842891e-05	0.0001147963	7.249086e-05	0.0002356192	0.0001850614	0.0001272208	0.007517658	0.0004065141	0.0006587361	0.0002010573	0.0007335054	0.0005586358	0.00154323	0.0005978272	0.0004441979	0.003618364	0.0003996219	0.0002141494	0.01786732	0.0009515476	0.008204032	0.001051842	0.001458665	0.0001191073	0.000889305	0.02369945	0.009387185	0.007764107	0.02285402	0.008692585	0.0008770514	0.0004545848	0.00498424	0.001027979	1.357016e-05	0.0007574855	0.009813372	0.01962031	0.0005386581	0.001164751	0.006758157	0.0008949076	0.0002680854	1.674816e-05	7.003336e-05	0.0006612181	0.0006533281	0.0006315569	0.0002441309	3.112941e-05	0.0001086218	0.0006387704	0.009527607	0.003828369	0.0008144258	0.000205763	0.001772387	0.02740216	0.001322155	0.00918949	0.002045294	0.000315542	0.001409598	0.0007815459	0.0003954216	0.001529378	0.001591283	0.003475859	0.005514453	0.001848356	0.0001382725	0.0001813921	0.0007528911	0.0009109741	0.118348	0.264724	0.0948434	0.0507264	0.343	0.128358	0.2413057	0.310514	0.154279	0.188389	0.346818	0.276023	0.175884	0.171773	0.37632	1.255591	0.44856	0.771537	1.0844	1.6955
3303	-8366.648	-8589.305	222.6575	3.896074	0.0024194	0.001159581	0.01181895	4.152396e-05	5.354203e-05	0.001451449	0.001521901	0.001158877	8.645917e-05	6.683324e-05	0.0001147963	7.249086e-05	0.0002356192	0.0001644115	0.0001180028	0.007517658	0.0004065141	0.0004370338	0.0001767648	0.0007335054	0.0005586358	0.002019933	0.0004531655	0.0006353976	0.002981621	0.0003996219	0.0001958324	0.01277679	0.0005977419	0.008204032	0.001051842	0.001589841	0.0001191073	0.001361	0.01614939	0.01050745	0.007764107	0.02285402	0.008692585	0.0008770514	0.0003906837	0.00498424	0.0007780365	1.357016e-05	0.0009954155	0.00671179	0.01462628	0.0006335229	0.001164751	0.005557909	0.0008609858	0.0002680854	1.276879e-05	7.003336e-05	0.0006612181	0.0004241992	0.0009746099	0.0002441309	3.112941e-05	0.0001086218	0.000491989	0.00806023	0.002442315	0.0008510681	0.000205763	0.001772387	0.02740216	0.001322155	0.006331921	0.002887676	0.0002862985	0.0008827461	0.0006629101	0.0003954216	0.001529378	0.002308341	0.003475859	0.004277011	0.001848356	9.660092e-05	0.0001813921	0.001002085	0.0009109741	0.208295	0.248893	0.0891718	0.0318116	0.301146	0.120682	0.2413057	0.313279	0.155653	0.190066	0.341001	0.280083	0.163761	0.1743	0.381855	1.242974	0.44856	0.771537	1.0844	1.6955
3304	-8360.461	-8582.31	221.8488	3.896074	0.0024194	0.001159581	0.009968042	6.192122e-05	5.354203e-05	0.001451449	0.001957424	0.001019298	8.645917e-05	4.443381e-05	0.000100536	5.461876e-05	0.0001219443	0.0002719785	0.0001180028	0.007517658	0.0004065141	0.0004370338	0.000274212	0.0007335054	0.0005586358	0.002019933	0.00036892	0.0009058586	0.002981621	0.0003996219	0.0001258552	0.02961736	0.0004357317	0.008204032	0.0008330406	0.0009509319	0.0001047698	0.001361	0.01032935	0.0113367	0.007764107	0.02285402	0.008692585	0.001206416	0.0006178926	0.005129272	0.0006192448	1.516454e-05	0.0009954155	0.005103127	0.01462628	0.0006303253	0.0007652461	0.005483007	0.0008202437	0.0002680854	1.851505e-05	5.783083e-05	0.0006612181	0.0002978808	0.0009746099	0.0002441309	3.112941e-05	0.0001651146	0.0004988279	0.00806023	0.002442315	0.0005962862	0.0003059782	0.0009417603	0.03020647	0.00194654	0.006331921	0.002840353	0.0001811735	0.0008113847	0.0006629101	0.0003954216	0.0009356045	0.001708071	0.002889125	0.004693097	0.001980969	0.0001411346	0.0001813921	0.001002085	0.001240094	0.208295	0.248893	0.0891718	0.0318116	0.301146	0.120682	0.2413057	0.313279	0.155653	0.190066	0.341001	0.280083	0.163761	0.1743	0.381855	1.13737	0.44856	0.771537	1.0844	1.6955
3305	-8365.095	-8586.395	221.2998	3.896074	0.0024194	0.001159581	0.009402885	6.192122e-05	5.354203e-05	0.001451449	0.001535698	0.001019298	8.645917e-05	7.117239e-05	0.000100536	5.461876e-05	0.0001022577	0.0002967196	0.0001178036	0.01436424	0.0004065141	0.0006552467	0.0001663437	0.0007335054	0.0005625413	0.002019933	0.00024106	0.0008128051	0.002981621	0.0003996219	0.0001048819	0.02961736	0.0004357317	0.01179366	0.0009027901	0.0007955074	0.0001394189	0.001361	0.01032935	0.0113367	0.007764107	0.02285402	0.007274439	0.001206416	0.0006243685	0.005129272	0.0006671135	1.516454e-05	0.0008922012	0.003658317	0.01474819	0.0006407424	0.0007652461	0.005483007	0.0006247568	0.0002680854	1.851505e-05	5.783083e-05	0.0003444563	0.0006643419	0.001241758	0.0002441309	3.120098e-05	0.0001651146	0.000389749	0.007106275	0.002442315	0.0009591352	0.0002478946	0.0007875687	0.03020647	0.00194654	0.006331921	0.002840353	0.0001811735	0.0008113847	0.0004981843	0.0003954216	0.0009646282	0.001708071	0.002889125	0.004693097	0.001958788	0.0001314706	0.0002344659	0.001217366	0.001133974	0.200753	0.239881	0.0859428	0.0780785	0.279033	0.116312	0.2413057	0.313279	0.155653	0.190066	0.341001	0.280083	0.163761	0.1743	0.381855	1.11369	0.44856	0.771537	1.0844	1.6955
3306	-8366.151	-8587.098	220.9473	3.896074	0.0024194	0.001232602	0.009402885	6.192122e-05	6.520543e-05	0.001968379	0.001535698	0.001019298	9.280873e-05	0.000105422	0.000100536	5.461876e-05	0.0001022577	0.0003771401	0.0001178036	0.02028923	0.0004065141	0.0006531214	0.0005222009	0.0007335054	0.0008295785	0.002019933	0.00024106	0.0008128051	0.002981621	0.0003978342	0.0001048819	0.02961736	0.0006291785	0.01547568	0.0009027901	0.00080414	9.019246e-05	0.001361	0.01032935	0.01313951	0.009654741	0.01159031	0.007274439	0.001742261	0.0006243685	0.007060731	0.0004133403	1.516454e-05	0.0008922012	0.004258247	0.01035713	0.0006407424	0.0009658989	0.004746992	0.0008251361	0.000277975	1.851505e-05	7.087456e-05	0.0003703534	0.0006643419	0.0007573133	0.000177274	3.293461e-05	0.0001522564	0.000389749	0.007200359	0.002442315	0.001104203	0.0002478946	0.0007875687	0.03096208	0.002179385	0.006702347	0.002840353	0.0001811735	0.0008113847	0.0007494478	0.0007252614	0.0009473472	0.00138096	0.002889125	0.00395085	0.002838228	0.0001314706	0.0002344659	0.001666094	0.001133974	0.174744	0.247687	0.0887395	0.0806193	0.288113	0.120097	0.2413057	0.307021	0.17252	0.186269	0.33419	0.280083	0.163761	0.1743	0.381855	1.11369	0.44856	0.771537	1.0844	1.6955
3307	-8367.671	-8588.009	220.3383	3.896074	0.001993923	0.001132098	0.00413499	4.523056e-05	5.574605e-05	0.001968379	0.001535698	0.0007938974	0.0001085908	0.0002087902	0.0001083872	7.508827e-05	0.0001119606	0.0003771401	0.0001178036	0.01975996	0.0008623706	0.000883333	0.0005222009	0.0008934793	0.001243233	0.001776325	0.00024106	0.0008128051	0.002056831	0.0004136832	8.06449e-05	0.02961736	0.0006291785	0.02101522	0.0009027901	0.001061559	9.019246e-05	0.0008770155	0.01032935	0.01094928	0.006351115	0.02564443	0.004653236	0.001742261	0.0006243685	0.007468737	0.000615445	9.904754e-06	0.0005889116	0.004258247	0.01035713	0.0006553735	0.0006362101	0.005007776	0.001204783	0.0001426008	2.058884e-05	0.0001079381	0.000311379	0.0006643419	0.0007573133	0.0002372501	3.293461e-05	0.0001522564	0.0005493008	0.007219848	0.002442315	0.001104203	0.0002339549	0.0007875687	0.03096208	0.002366503	0.006702347	0.002133939	0.0002099059	0.0007787403	0.0004617863	0.001343407	0.0006920943	0.00141072	0.003739206	0.00395085	0.003178019	0.0001585491	0.0001902545	0.001666094	0.0008551182	0.174744	0.247687	0.0887395	0.0806193	0.288113	0.120097	0.2413057	0.307021	0.17252	0.186269	0.33419	0.280083	0.163761	0.1743	0.381855	1.11369	0.44856	0.771537	1.0844	1.6955
3308	-8364.916	-8585.473	220.5578	3.896074	0.001888327	0.001132098	0.00413499	4.523056e-05	5.574605e-05	0.001968379	0.001535698	0.0008785207	0.0001104754	0.0002087902	0.0001351582	7.340139e-05	0.0001119606	0.0001829667	0.0001178036	0.01975996	0.0008623706	0.0005667086	0.00039119	0.0008934793	0.001243233	0.001621827	0.00024106	0.0005576715	0.002056831	0.0004136832	7.978193e-05	0.03317124	0.0007623556	0.01549544	0.000784752	0.001061559	0.0001425143	0.0008770155	0.008572872	0.00730518	0.01033321	0.02564443	0.004653236	0.001742261	0.0006243685	0.007468737	0.000615445	9.904754e-06	0.0006194222	0.005231802	0.00965588	0.0007590254	0.0006842626	0.005770789	0.001204783	0.0001578542	3.172226e-05	9.894753e-05	0.0003928807	0.0006446954	0.0007573133	0.0002372501	3.700792e-05	0.0001522564	0.0005493008	0.006381913	0.002442315	0.001129958	0.0003743463	0.0007875687	0.03096208	0.002416081	0.006702347	0.001305777	0.000137948	0.0007787403	0.0006868013	0.0009203088	0.0007931914	0.002165508	0.004948152	0.00395085	0.002675434	0.0001585491	0.0002827352	0.001479388	0.001139299	0.177368	0.251406	0.090072	0.0818299	0.29244	0.106885	0.2413057	0.307021	0.17252	0.186269	0.33419	0.261327	0.168028	0.178841	0.391804	1.197225	0.44856	0.771537	1.0844	1.6955
